id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean	Reason for False Positive
3.32938E+17	DylanFromAZ	 @BestofCancer : #Cancer loves having their breasts and chest massaged. Try that as foreplay. @dawns051 come here	5/10/2013	0	0	@BestofCancer @dawns051	#Cancer		https://twitter.com/DylanFromAZ/status/332938438301061122	0	1	-1	Horoscope
1.00381E+17	Madprof666	"""“@emybah: """" @XSTROLOGY : #Cancer people are the sweetest lovers"""" yes we are ” Scorpios are kinda fun, too... ;-)"""	8/7/2011	0	0	@emybah @XSTROLOGY	#Cancer		https://twitter.com/Madprof666/status/100381251625684992	0	1	-1	Horoscope
2.04924E+17	Jim380west	Proud husband. My wife starts a new job today at the Richardson Methodist Cancer Center. They saved my life and now employ my wife #grateful	5/22/2012	0	0		#grateful		https://twitter.com/Jim380west/status/204924024680230914	0	1	-1	Job Offering
4.73975E+17	awesomeeallyson	Bald cancer ridden Walter White is so much cooler than cancer -less hairy Walter White. But I guess that's the point of the show....	6/3/2014	0	0				https://twitter.com/awesomeeallyson/status/473975166641246208	0	1	-1	TV Reference
4.26848E+17	emma_footee	hello cancer patient pic.twitter.com/PX6zfTfEn7	1/24/2014	0	1				https://twitter.com/emma_footee/status/426848113039392768	1	0	1	
4.21872E+17	meggomygriego	When I see anything about cancer my emotions go from to	1/11/2014	0	1				https://twitter.com/meggomygriego/status/421872148589056000	1	0	1	
1.83021E+17	yatown_news	"Donations sought for San Rafael minister battling cancer -Marin Independent-Journal http:// yatown.com/news/Novato,CA /Donations-sought-for-San-Rafael-minister-battling-cancer?pb=Marin+Independent-Journal&lo=Novato%2CCA&sn=Dina+Gardner%2C+a+local+Presbyterian+Minister+minister+and+staff+member+of+Novato+Human+Needs+Center+with+her+medical+expenses+as+she+battles+pleomorphic+sarcomas...&vi=y&ti=Donations+sought+for+San+Rafael+minister+battling+cancer&xu=http%3A%2F%2Fwww.marinij.com%2Fnovato%2Fci_20224436%2Fdonations-sought-san-rafael-minister-battling-cancer%3Fsource%3Dmost_viewed&src=tw … #Novato #CA"	3/22/2012	0	0		#Novato #CA		https://twitter.com/yatown_news/status/183021098080796673	1	0	1	
4.06514E+17	emilypackerr	Cancer is the worst thing to happen to this family.	11/29/2013	0	0				https://twitter.com/emilypackerr/status/406514068686532608	1	0	1	
2.91009E+17	ArrickUpton	@mrparadise24 his cancer came back.	1/14/2013	0	0	@mrparadise24			https://twitter.com/ArrickUpton/status/291009378520293379	1	0	1	
3.79144E+17	JoJohn0619	@BonefishGrill Lost my father to cancer and BFG was his favorite place so I would like to go and eat at BFG in his memory! #BFGreasons	9/15/2013	0	0	@BonefishGrill	#BFGreasons		https://twitter.com/JoJohn0619/status/379144334731640832	1	0	1	
2.60039E+17	kevin_clifton	I hate cancer	10/21/2012	13	3				https://twitter.com/kevin_clifton/status/260038651860365312	1	0	1	
4.74943E+17	phukyewjoel	"You told me God was the answer . When I ask him for shit, I get no answer, so God is the cancer"	6/6/2014	0	0				https://twitter.com/phukyewjoel/status/474942875587719168	0	1	-1	music reference
4.62652E+17	Mufee	I got pink in my cup. I support breast cancer ....	5/3/2014	0	0				https://twitter.com/Mufee/status/462652181171023872	1	0	1	
3.56935E+17	VincenzoLettuce	#prayformycousin #cancer #standup2cancer #sebastion #lattuga #allstar #mlb #homerunderby nicholasbuono… http:// instagram.com/p/bzpBf4CiyU/	7/15/2013	0	0		#prayformycousin #cancer #standup2cancer #sebastion #lattuga #allstar #mlb #homerunderby		https://twitter.com/VincenzoLettuce/status/356935132738891776	1	0	1	
4.8594E+17	hurryhurryomaha	"Hey, instead of RTing pics of kids w cancer , why don't you donate a new stuffed animal to Children's Hospital? Goes much further than a RT."	7/6/2014	0	2				https://twitter.com/hurryhurryomaha/status/485940072403836928	1	0	1	
2.12545E+17	PamEngel12	"Working on my first story for the Columbus Dispatch (@American Cancer Society, Ohio Div.) http:// 4sq.com/KP2dtN"	6/12/2012	0	0	@American			https://twitter.com/PamEngel12/status/212545465135267840	0	1	-1	4sq
2.12331E+17	SeanMEverett	"Complexity is cancerous . It spreads exponentially, feeding on simplicity."	6/11/2012	1	0				https://twitter.com/SeanMEverett/status/212331080123039744	0	1	-1	Negative Term
3.83058E+17	iiSWiSHER_SWEET	 @CancerAreUs : #Libra will satisfy #Cancer sexually. Great sex match. Any #Libras .???? Lol	9/25/2013	0	0	@CancerAreUs	#Libra #Cancer #Libras		https://twitter.com/iiSWiSHER_SWEET/status/383058245340110848	0	1	-1	Horoscope
1.26121E+17	313BLOCK	@freakii_ cancer ughhh u goin make me throw up	10/17/2011	0	0	@freakii_			https://twitter.com/313BLOCK/status/126121379748790273	0	1	-1	Handle has Cancer
2.43876E+17	cancerous_dawn	@aut_out who???	9/6/2012	0	0	@aut_out			https://twitter.com/cancerous_dawn/status/243876435515830272	0	1	-1	Handle has Cancer
2.8481E+17	ShelbyM_Gall	Finding out my poor cousin has cancer at 18today made me really appreciate everything so much more #staystrong #loveyou	12/28/2012	0	0		#staystrong #loveyou		https://twitter.com/ShelbyM_Gall/status/284809725613330432	1	0	1	
4.28518E+17	mixed_989	" @XSTROLOGY : #Cancer personality is characterised by intuition, empathy and optimism."	1/29/2014	0	0	@XSTROLOGY	#Cancer		https://twitter.com/mixed_989/status/428517901369212928	0	1	-1	Horoscope
4.87436E+17	JpMorgan29	I wanna wake up one day and watch the news and hear them say that they have a cure for cancer	7/10/2014	1	0				https://twitter.com/JpMorgan29/status/487435692192964608	1	0	1	
1.19164E+17	MiWayMimi	"""“ @LarryFitzgerald : #ThinkPink RT @Dre_R : Breast Cancer Awareness month begins this week in the NFL #AllPinkEverything """" awesome!"""	9/28/2011	0	0	@LarryFitzgerald @Dre_R	#ThinkPink #AllPinkEverything		https://twitter.com/MiWayMimi/status/119164256389308417	1	0	1	
3.5085E+17	Dayla_baby	Cup full of pink Im supporting breast cancer	6/29/2013	0	0				https://twitter.com/Dayla_baby/status/350849590678917120	1	0	1	
3.96502E+17	christian08	This is my awesome team at work! #teamAshton @American Cancer Society Patient Service Center http:// instagram.com/p/gMyAU-nq8d/	11/2/2013	0	0	@American	#teamAshton		https://twitter.com/christian08/status/396501952676528128	0	1	-1	Sharing location
3.84785E+17	katelyn_oglesby	Breast Cancer Awareness month starts tomorrow	9/30/2013	1	0				https://twitter.com/katelyn_oglesby/status/384785297890091009	1	0	1	
3.31808E+17	Gauwdd	"“ @MindOfTheCancer : #Cancer cares about people they don't even know, they wish they could take care of everyone that needs help.” #BigHeart"	5/7/2013	1	0	@MindOfTheCancer	#Cancer #BigHeart		https://twitter.com/Gauwdd/status/331808008780779520	0	1	-1	Horoscope
3.92186E+17	neverlandricky	“ @Michael5SOS : Did someone say pink? wtf? pic.twitter.com/gQpyVLQHNR ”YESSSS!!!!! We said pink because of breast cancer awareness month!:D <3	10/21/2013	0	0	@Michael5SOS			https://twitter.com/neverlandricky/status/392186066544766976	1	0	1	
2.04836E+17	3Scooby2vicious	Im a cancer so that means that I cnt play around cuz ppl will think im in my feelings lol	5/22/2012	0	0				https://twitter.com/3Scooby2vicious/status/204835821935788032	0	1	-1	Horoscope
3.21433E+17	cschneider347	"I get that Ware's injury was nasty, but cmon. He is alive. As far as we know he doesn't have AIDS or cancer . #Ri5etotheOccassion"	4/8/2013	0	0		#Ri5etotheOccassion		https://twitter.com/cschneider347/status/321432922626347009	1	0	1	
3.42408E+17	iAmTootieB	"Jaylonn , Jewlee, Zack, Tinece, & ii Birthday In A Few Weeks, Damn All The Fine People Birthday Close, In July & A Cancer ."	6/5/2013	0	0				https://twitter.com/iAmTootieB/status/342408232595255297	0	1	-1	Horoscope
4.64868E+17	TheTricycleBear	"""@gerardway hey in the tour, you should close every set with Cancer . """"'Cause the hardest part of this is leaving you."""""""	5/9/2014	0	0	@gerardway			https://twitter.com/TheTricycleBear/status/464868011552153600	0	1	-1	music reference
5.28975E+17	VanillaShitOnly	" @BrazilianDiva11 : #Pisces and #cancer 's chemistry is ,wether its on a friendship or sexual level they always gucci. @PiscesAreUs ..."	11/2/2014	0	0	@BrazilianDiva11 @PiscesAreUs	#Pisces #cancer		https://twitter.com/VanillaShitOnly/status/528975209655570433	0	1	-1	Horoscope
5.41733E+17	AaronAtay14	" @cancerscopehere : #Cancer don't cheat in a relationship, If they are not happy then they just leave."	12/7/2014	0	0	@cancerscopehere	#Cancer		https://twitter.com/AaronAtay14/status/541733069297029120	0	1	-1	Horoscope
4.05503E+17	BayBay_07xo	Cancer . It ruins the lives of many. It has no heart. It kicks when you're already down Lets pull together &fight this thing called cancer !!!	11/26/2013	0	0				https://twitter.com/BayBay_07xo/status/405503360624652288	1	0	1	
5.34687E+16	mazmo70	Day 4 (week 5) (@Dyson Center for Cancer ) http://4sq.com/fVc7Xx	3/31/2011	0	0	@Dyson			https://twitter.com/mazmo70/status/53468709045538816	0	1	-1	4sq
2.20915E+17	WilliamGWos	In US cancer is unemployment. Need 300k+ per/mo to make a dent in rate. Tough when companies are slimming down and/or keeping $ on sidelines	7/5/2012	0	0				https://twitter.com/WilliamGWos/status/220914504106655744	0	1	-1	Negative Term
2.04605E+17	_BRETROIT_	 @XSTROLOGY : #Cancer = late nights and early risers.	5/21/2012	0	0	@XSTROLOGY	#Cancer		https://twitter.com/_BRETROIT_/status/204604891736444928	0	1	-1	Horoscope
3.85844E+17	floresdefruta	"Pineapples have Bromelain which helps with cancer , arthritis,and many other… http:// instagram.com/p/fBCyE6C1a2/"	10/3/2013	0	0				https://twitter.com/floresdefruta/status/385843666537181184	1	0	1	
3.49267E+17	SamanthaClees	RIP grandpa. You were a great man and didn't deserve to suffer because of stupid cancer . I'm glad your not suffering anymore. I love you.	6/24/2013	1	4				https://twitter.com/SamanthaClees/status/349266616917299200	1	0	1	
5.09355E+17	taydisch	“ @UberFacts : People who consume more pizza may actually be decreasing their risk of cancer .” @mindydills	9/9/2014	1	4	@UberFacts @mindydills			https://twitter.com/taydisch/status/509355161069056001	1	0	1	
27536736112	GeoffHampton	Medical Fitness - My client Baptist Healthplex is running to raise money for cancer research: @cybex pink treadmill. http://bit.ly/bBD0q5	10/16/2010	0	0	@cybex			https://twitter.com/GeoffHampton/status/27536736112	1	0	1	
3.72212E+17	alanier2	"RT @EliteDaily : Not only do they look f*cking stupid, E-Cigarettes cause cancer and are just as harmful as regular cigs:..."	8/27/2013	0	0	@EliteDaily			https://twitter.com/alanier2/status/372212009884217345	1	0	1	
3.25448E+17	TeamSuperSammy	A message from Sammy to #cancer #screwcancer #neuroblastoma pic.twitter.com/mF3f5j6on5	4/19/2013	4	2		#cancer #screwcancer #neuroblastoma		https://twitter.com/TeamSuperSammy/status/325447850035138561	1	0	1	
4.4271E+17	navarro_era97	My grandma calls cigarettes cancer sticks	3/9/2014	1	2				https://twitter.com/navarro_era97/status/442709882722988032	1	0	1	
3.847E+17	Myherosaredead	Breaking Bad was just the story of a mans journey through cancer from day one to death.	9/30/2013	0	4				https://twitter.com/Myherosaredead/status/384700219293990912	0	1	-1	TV Reference
2.68028E+17	michaelsola	Deborah Alsina Exec Director of Bowel Cancer UK is in the @FightCRC house. Sharing with our friends from across the pond. #coloncancer	11/12/2012	0	0	@FightCRC	#coloncancer		https://twitter.com/michaelsola/status/268027858927120384	1	0	1	
4.84888E+17	J_JRO	@dgallegra1 the cancer has gone to her brain	7/3/2014	0	0	@dgallegra1			https://twitter.com/J_JRO/status/484888372087750657	1	0	1	
4.04805E+17	Free2bRAW	"""fight """"Lymphoma"""" cancer .....#ISupportU#"""	11/24/2013	0	0		#ISupportU #		https://twitter.com/Free2bRAW/status/404804510746296320	1	0	1	
4.54993E+17	Hillbean1	"@lightbrigade Plz follow?? My 3yr old son, Neely Bleu is a HUGE TWD fan and a cancer survivor!!! pic.twitter.com/eiAMcS4UYk"	4/12/2014	0	0	@lightbrigade			https://twitter.com/Hillbean1/status/454992613255684098	1	0	1	
1.14723E+17	AyyT_GotDaJuice	" @XSTROLOGY : #Cancer 's are selfish eaters and hate sharing food, so if they share their food they must really like you.LOL FUNNY BUT SO TRU"	9/16/2011	0	0	@XSTROLOGY	#Cancer		https://twitter.com/AyyT_GotDaJuice/status/114723239133052929	0	1	-1	Horoscope
4.90862E+17	DDD_Cookie	“ @rikincanton : Fuck a motha fucka named Cancer . #findacure ”	7/20/2014	0	0	@rikincanton	#findacure		https://twitter.com/DDD_Cookie/status/490862153378070528	1	0	1	
2.77062E+17	Hoosierbound	"""!!! """"@CancerFollowers: With #Cancer pretty words are not always true, and true words are not always pretty."""""""	12/7/2012	0	0	@CancerFollowers	#Cancer		https://twitter.com/Hoosierbound/status/277061907146498048	0	1	-1	Horoscope
3.29608E+17	MikeWJZ	3 y.o. Klohe Babst's mom says she never would have been born had she not had cancer treatment at UM. @cbsbaltimore . pic.twitter.com/IcYRqYRukU	5/1/2013	6	1	@cbsbaltimore			https://twitter.com/MikeWJZ/status/329607584980017152	1	0	1	
2.07337E+17	bethanygdavis4	Pray for the Ankermiller family. Shes a kindergarten teacher that lost her life due to cancer . Pray for her husband and son to recover	5/29/2012	2	0				https://twitter.com/bethanygdavis4/status/207336725264080896	1	0	1	
4.75147E+17	_mariellealyse	"@nyjatheninja Owee. My great aunt got breast cancer , and now we at the hospital cuz my grandpa just collapsed...he got cancer too...smh"	6/7/2014	0	0	@nyjatheninja			https://twitter.com/_mariellealyse/status/475147404761915392	1	0	1	
2.92437E+17	tbsbob	Our cheer section. Coaches vs Cancer night pic.twitter.com/9Rag7min	1/18/2013	0	1				https://twitter.com/tbsbob/status/292436683251658752	1	0	1	
4.42581E+17	BipolarCoco	"""@vaish694:  @CancerAreUs_ : #Cancer 's often cries. but you will NEVER see them crying."""" #SoFreakingTrue """""""	3/9/2014	2	0	@vaish694 @CancerAreUs_	#Cancer #SoFreakingTrue		https://twitter.com/BipolarCoco/status/442580838169845760	0	1	-1	Horoscope
9.69841E+16	7751	Making Strides Against Cancer http://bit.ly/roh6rX via http://outside.in/07751	7/29/2011	0	0				https://twitter.com/07751/status/96984088870793216	1	0	1	
4.33431E+17	RFisher80	@Pudge_Rodriguez Please retweet. My sister Carrie Horgan was diagnosed with breast cancer Friday. #powerofprayer http://www. caringbridge.org/visit/carrieho rgan …	2/11/2014	0	0	@Pudge_Rodriguez	#powerofprayer		https://twitter.com/RFisher80/status/433430707025608705	1	0	1	
2.90474E+17	deagle80	Today my mom has been cancer free for 7 years! God is so good and I'm so blessed to have the amazing mom and family that I have! #praiseGod	1/13/2013	0	5		#praiseGod		https://twitter.com/deagle80/status/290474017591279617	1	0	1	
3.38732E+17	_freemason13	"Cancer aint jst killin my mum, its slowly killin the rest of the fam"	5/26/2013	0	0				https://twitter.com/_freemason13/status/338731525141053442	1	0	1	
1.52578E+17	94552	Amador Valley Alum Died Sunday After Battle with Cancer http:// bit.ly/vaHxdE via http:// outside.in/94552	12/29/2011	0	0				https://twitter.com/94552/status/152577736815296512	1	0	1	
4.67426E+17	mjgaddis	New hope for a #cancer cure? http:// ow.ly/wK9jE	5/16/2014	0	0		#cancer		https://twitter.com/mjgaddis/status/467426333371269120	1	0	1	
1.11437E+15	djeast	"""@wolfblitzercnn @washwizards @nba cavs but no """"stand up for cancer ? creep!"""	11/6/2010	0	0	@wolfblitzercnn @washwizards @nba			https://twitter.com/djeast/status/1114369924538368	1	0	1	
2.99578E+17	kastillin07	 @iSarcasmos : #HoroscopoJodedor #Cancer Una persona que sabe besar muy bien.. Quiere contigo. jajajaja q venga q la espero jajajaja	2/7/2013	0	0	@iSarcasmos	#HoroscopoJodedor #Cancer		https://twitter.com/kastillin07/status/299578255432880128	0	1	-1	Horoscope
4.98006E+17	jormainec	Uncle really got throat cancer man wtf .	8/9/2014	0	0				https://twitter.com/jormainec/status/498005950662729728	1	0	1	
2.25056E+17	Missjdsocal	“ @XSTROLOGY : #Cancer respond well to touch. It lets them know things are okay.” @theliz156 this is true!	7/16/2012	0	0	@XSTROLOGY @theliz156	#Cancer		https://twitter.com/Missjdsocal/status/225055865034637312	0	1	-1	Horoscope
4.52118E+17	jfer_nicole	@MiKaiLaBBrIgHt @mikeJmosley93 hey were yall gonna do the breast cancer walk with us this year?	4/4/2014	0	0	@MiKaiLaBBrIgHt @mikeJmosley93			https://twitter.com/jfer_nicole/status/452117536201375744	1	0	1	
1.37237E+17	QueenofPaws	"Mamma, tonight is Bling, BREATHE, Believe charity event for lung cancer in memory of you. I miss & love you! We nee... http:// 4sq.com/rCtfu2"	11/17/2011	0	0				https://twitter.com/QueenofPaws/status/137236679718211584	1	0	1	
2.90208E+17	jordeeeen	Ever since my grandpa has been diagnosed with cancer everything I see or hear has something to do with it please just go away..	1/12/2013	0	0				https://twitter.com/jordeeeen/status/290208188337369089	1	0	1	
4.49753E+17	nightranger888	"The new smoking commercials are so on point! Smoking cost you more than $6, it cost skin, teeth, heart, lungs and looks! #smoking #Cancer"	3/28/2014	0	1		#smoking #Cancer		https://twitter.com/nightranger888/status/449753113042227201	1	0	1	
2.58337E+17	anthonybydesign	#TeamBelinda having awesome time at LMC Women's Night Out 4 Breast Cancer Awareness w/ @bpolite & @newvenuetech gang! pic.twitter.com/SnpJOUit	10/16/2012	0	0	@bpolite @newvenuetech	#TeamBelinda		https://twitter.com/anthonybydesign/status/258337237861818368	1	0	1	
3.55536E+17	tanner_jesse	"Peeling awful, I look like I got skin cancer"	7/11/2013	0	0				https://twitter.com/tanner_jesse/status/355536285663899648	0	1	-1	Selfdiagnosing Cancer
3.59328E+17	StoopidMcNupid	@Bravesfann12 I heard the Sperm count was true but cancer ? Tf lol	7/22/2013	0	0	@Bravesfann12			https://twitter.com/StoopidMcNupid/status/359327542349537280	1	0	1	
4.10945E+16	92802	Raise Money to Fight Cancer While Drinking at a Sports Bar http://bit.ly/hh5U1a via http://outside.in/92802	2/25/2011	0	0				https://twitter.com/92802/status/41094541477941248	1	0	1	
2.86478E+17	oobalicious	yay for my pastillas goodie bag! :) thanks kim4males momma! @Cardinal Bernardin Cancer Center http:// instagr.am/p/T_A1o7TCtq/	1/2/2013	0	0	@Cardinal			https://twitter.com/oobalicious/status/286477917926600704	1	0	1	
4.83747E+17	boptina	"""“ @robdelaney : . @HobbyLobbyStore My Aunt Jane has breast cancer . """"Doctors"""" recommend surgery but we'd rather you told her what to do."""	6/30/2014	1	1	@robdelaney @HobbyLobbyStore			https://twitter.com/boptina/status/483746532370292736	1	0	1	
5.09323E+17	KStar17	@UncleRUSH my daughter is 1 of the reasons why my dad is still fighting cancer !She keeps him from giving up! #SU2C pic.twitter.com/7GJxndyQ5e	9/9/2014	0	0	@UncleRUSH	#SU2C		https://twitter.com/KStar17/status/509322610308427777	1	0	1	
19293859911	TeamMightyMikey	"Being a cancer mom has made me much more paranoid about some things (colds, fevers, germs...) but able to enjoy the little things more often"	7/22/2010	0	0				https://twitter.com/TeamMightyMikey/status/19293859911	0	1	-1	Horoscope
1.64853E+17	bonbon305	" @BestofCancer : Dont think a #Cancer is up for rough, quick sex. That will scare them. Be slow and gentle with them. Ehh Idk bout that lol"	2/1/2012	0	0	@BestofCancer	#Cancer		https://twitter.com/bonbon305/status/164852692865388546	0	1	-1	Horoscope
3.76852E+17	Nickmunk4	"""@soptunna @TayRexual Ahahaha it's totally true too! """"This person is dying of cancer ... so Like this picture"""""""	9/8/2013	0	0	@soptunna @TayRexual			https://twitter.com/Nickmunk4/status/376852058730942464	1	0	1	
3.52442E+17	reidronald21	Out at Cancer Center volunteering.	7/3/2013	0	0				https://twitter.com/reidronald21/status/352441705670262788	1	0	1	
3.86255E+17	onefrb	The toes knows #october#breast#cancer #awareness#month @Bradshaw Chicken Shax http:// instagram.com/p/fD-KKlnd_D/	10/4/2013	0	0	@Bradshaw	#october #breast #cancer #awareness #month		https://twitter.com/onefrb/status/386254898473762817	1	0	1	
3.20991E+17	bwerginmd	http:// mashable.com/2013/04/07/boy -touchdown/ … another view of Jack Hoffman 7 y/o with brain cancer adopted by NU team scores @redwhite spring game @aafp	4/7/2013	0	0	@redwhite @aafp			https://twitter.com/bwerginmd/status/320990500146511873	1	0	1	
4.59693E+17	TheLijahHolt	Hiked thru a monsoon to get to class. We better cure cancer today.	4/25/2014	1	2				https://twitter.com/TheLijahHolt/status/459692508285386752	0	1	-1	Unrelated to Cancer
2.74048E+17	vicky_monroe08	"HYFR ! RT @CancerAreUs : #Cancer - a lady in the street, a chef in the kitchen & a whore in the bedroom."	11/29/2012	0	0	@CancerAreUs	#Cancer		https://twitter.com/vicky_monroe08/status/274047533599297536	0	1	-1	Horoscope
2.5074E+17	faniii_G	"When my grandpa does of cancer , I wanted to kill myself ."	9/25/2012	0	0				https://twitter.com/faniii_G/status/250739908942110720	1	0	1	
4.70938E+17	runninamazon	"My high school friend Danielle Long lost her battle with cancer . RIP, Danielle. You were truly a special person."	5/26/2014	0	0				https://twitter.com/runninamazon/status/470937559074619393	1	0	1	
2.75784E+17	kkmlikewhoa	"my 16 year old cousin shaved her head to donate her hair for children with cancer , i have never been more proud, shes a beautiful person"	12/3/2012	0	4				https://twitter.com/kkmlikewhoa/status/275783637532807169	1	0	1	
4.51723E+17	AmaznBlAzn	"And sir, are you lungs filled with cancer b/c vomit should not be entirely black..."	4/3/2014	1	0				https://twitter.com/AmaznBlAzn/status/451723118026178561	1	0	1	
2.96986E+17	lilsexymama624	One thing about being cancer is that they be there for everybody else but at the end of the day nobodys there for them	1/31/2013	0	0				https://twitter.com/lilsexymama624/status/296985950775558144	0	1	-1	Horoscope
1.94266E+17	MsDelaney	"""I've seen the play for """"Madea's Big Happy Family""""... but watching the movie now is killing me. I hate cancer . I hate it. I hate it."""	4/22/2012	0	0				https://twitter.com/MsDelaney/status/194266246345265153	1	0	1	
4.98496E+15	StephanieAlana	Of the entire outside area do you really have to stand RIGHT next to me to smoke your cancer stick when you can clearly see I am NOT smoking	11/17/2010	0	0				https://twitter.com/StephanieAlana/status/4984963422228480	1	0	1	
1.37297E+17	AFNBroadcaster	@joelmchale @HRoseK Researhers in Finland have announced #sixseasonsandmovie will cure most types of cancer . #savecommunity	11/17/2011	0	0	@joelmchale @HRoseK	#sixseasonsandmovie #savecommunity		https://twitter.com/AFNBroadcaster/status/137297153960837122	1	0	1	
2.89108E+17	sadiestorey	“@CancerFollowers: If you're annoying to a #Cancer your biggest bet is to stay away from us or get cussed out.”	1/9/2013	0	0	@CancerFollowers	#Cancer		https://twitter.com/sadiestorey/status/289108452570185728	0	1	-1	Horoscope
3.70192E+17	seeSIDance	@snooki my cousin has brain cancer his dream is to meet @KingJames help make it happen please RT so he can meet him! #prayforblaise	8/21/2013	2	0	@snooki @KingJames	#prayforblaise		https://twitter.com/seeSIDance/status/370191613412507648	1	0	1	
4.1741E+17	StephenEBrowne	I hate when the Bears don't wrap up on tackles almost as much as I hate cancer . - Anonymous	12/29/2013	2	1				https://twitter.com/StephenEBrowne/status/417410455284371456	0	1	-1	Comparison
4.05542E+17	panda_bih	"“ @BestofCancer : When a #Cancer is paranoid, it often means they care about the people around them.”"	11/26/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/panda_bih/status/405542297632538624	0	1	-1	Horoscope
5.40866E+17	Bo_mshary123	Just posted a photo @MD Anderson Cancer Center http:// instagram.com/p/wOjNG6KYfY/	12/5/2014	0	0	@MD			https://twitter.com/Bo_mshary123/status/540865910345826304	0	1	-1	Sharing location
1.26484E+17	Iambigrio	"U wanna scream to god but he can't hear you but even if he did dis a probably be his answer, wat u complainin bout ain't like u got cancer ."	10/18/2011	0	0				https://twitter.com/Iambigrio/status/126484468344176640	0	1	-1	music reference
2.46048E+17	_patchoulii	"@CancerFollowers: If you cheat on #Cancer thats willing to do anything for you, you actually really cheating yourself out of true loyalty."	9/12/2012	0	0	@CancerFollowers	#Cancer		https://twitter.com/_patchoulii/status/246048464809648128	0	1	-1	Horoscope
3.508E+17	mfm89	Help support #cancer research. https://www. mypelotonia.org/riders_profile .jsp?MemberID=252184&SearchStart=0&PAGING … #fundraising #CancerResearch	6/28/2013	1	0		#cancer #fundraising #CancerResearch		https://twitter.com/mfm89/status/350799995479400448	1	0	1	
1.04652E+17	JobsDirectUSA	"#student #jobs Student Extern - MD Anderson Cancer Center - Houston, TX http:// bit.ly/fTA0eJ"	8/19/2011	0	0		#student #jobs		https://twitter.com/JobsDirectUSA/status/104651618858967040	0	1	-1	Job Offering
4.33361E+17	sydneygracemac	the surgery went well for my grandma! it was a twist in her intestines. no cancer or tumors found! @CashTexans	2/11/2014	0	0	@CashTexans			https://twitter.com/sydneygracemac/status/433360718704807936	1	0	1	
3.61423E+17	shescreams_dani	“ @Cancer69_ : Don't ever think you have gotten away with getting over on a #cancer .. They will have the last laugh”	7/28/2013	0	0	@Cancer69_	#cancer		https://twitter.com/shescreams_dani/status/361423077839618048	0	1	-1	Horoscope
3.55467E+17	kathy_lemaire	@ScottDisick You have MADE ME a Huge fan of urs now what a turnaround :) ESP. The cancer episode	7/11/2013	0	0	@ScottDisick			https://twitter.com/kathy_lemaire/status/355467241728376832	0	1	-1	TV Reference
3.71371E+17	AnnaliseLott	“ @BestofCancer : #Cancer gets irritated by people who do not give them a chance to prove themselves.”	8/24/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/AnnaliseLott/status/371371086157340672	0	1	-1	Horoscope
4.41732E+17	L_Pot	“ @UberFacts : Medical marijuana can force cancer cells to freeze and prevent them from spreading.” #duh	3/6/2014	0	0	@UberFacts	#duh		https://twitter.com/L_Pot/status/441731980586020864	1	0	1	
4.9975E+17	Three_Two_Zone	"@FriendlyyEthan better ending to the war story. You don't die of cancer , so you're alive to accept your Medal of Honor, but you have no legs"	8/13/2014	0	0	@FriendlyyEthan			https://twitter.com/Three_Two_Zone/status/499750088122830849	1	0	1	
5.15937E+17	PGFHeartland	A great day raising money for pediatric cancer awareness at the PGF Strike Out Cancer Showcase in Des Moines IA!! pic.twitter.com/h70eT5LCAD	9/27/2014	0	0				https://twitter.com/PGFHeartland/status/515936603056140288	1	0	1	
5.2291E+17	BrookieLivO4	@HannahBorchert breast cancer awareness pumpkins?	10/16/2014	0	0	@HannahBorchert			https://twitter.com/BrookieLivO4/status/522910487802314752	1	0	1	
4.67481E+16	miisizebarbie	Ain't scared of cancer scared of dying broke	3/12/2011	0	0				https://twitter.com/miisizebarbie/status/46748139172003841	1	0	1	
4.37044E+17	EC_Breezy_	“ @UntoIdSecrets : Depression causes more physical disability than cancer .”	2/21/2014	0	0	@UntoIdSecrets			https://twitter.com/EC_Breezy_/status/437043726704472065	1	0	1	
4.97606E+17	dallasgii69	@sorryimalex can you share the #staystrongliv shes a girl with gallbladder cancer who isn't doing the best were trying to get it 2 trend	8/8/2014	0	0	@sorryimalex	#staystrongliv		https://twitter.com/dallasgii69/status/497605533369892864	1	0	1	
2.55877E+17	GisselMunoz12	It's been 5years since my mom recovered from throat cancer . Honestly I don't know what I would do without her. She the bravest person I know	10/9/2012	0	0				https://twitter.com/GisselMunoz12/status/255876950969708544	1	0	1	
5.30826E+17	sinfulsrw	"“ @tauruszdiac : Taurus with water signs Cancer , Scorpio and Pisces can expect a lot of Loyalty and affection, which Taurus will love.” Irony"	11/7/2014	0	0	@tauruszdiac			https://twitter.com/sinfulsrw/status/530825664753332224	0	1	-1	Horoscope
27200112983	topix_pa	"Zumbathon, Body Combat benefit cancer foundation - http://bit.ly/cods72 #WilkesBarre #Pennsylvania"	10/12/2010	0	0		#WilkesBarre #Pennsylvania		https://twitter.com/topix_pa/status/27200112983	1	0	1	
3.42312E+17	alec69k	My shoem breast cancer tag got approved	6/5/2013	0	1				https://twitter.com/alec69k/status/342312410176188418	1	0	1	
